City,Date,PM2.5,PM10,NO2,CO,SO2,O3,AQI,AQI_Bucket
Hyderabad,2018-07-18,14.13,36.01,22.64,0.27,6.95,13.58,33.0,Good
Hyderabad,2018-07-19,14.39,38.34,21.97,0.26,7.32,14.75,45.0,Good
Hyderabad,2018-07-20,12.58,32.59,22.18,0.31,9.52,13.12,37.0,Good
Hyderabad,2018-07-21,19.61,51.45,23.18,0.3,9.11,15.35,41.0,Good
Hyderabad,2018-07-22,19.54,54.49,22.42,0.28,9.22,14.36,55.0,Satisfactory
Hyderabad,2018-07-23,17.69,53.6,21.69,0.26,7.41,15.37,49.0,Good
Hyderabad,2018-07-24,15.64,44.78,21.03,0.32,5.87,15.58,54.0,Satisfactory
Hyderabad,2018-07-25,17.88,53.74,20.4,0.26,6.55,16.66,52.0,Satisfactory
Hyderabad,2018-07-26,14.41,42.62,20.64,0.29,7.06,16.19,54.0,Satisfactory
Hyderabad,2018-07-27,14.52,43.56,24.38,0.27,6.46,17.72,54.0,Satisfactory
Hyderabad,2018-07-28,18.23,55.98,22.38,0.28,6.09,18.44,53.0,Satisfactory
Hyderabad,2018-07-29,26.09,74.2,28.86,0.38,7.2,16.26,72.0,Satisfactory
Hyderabad,2018-07-30,26.02,84.97,25.61,0.32,6.79,17.7,87.0,Satisfactory
Hyderabad,2018-07-31,19.21,66.84,25.13,0.27,6.8,17.22,73.0,Satisfactory
Hyderabad,2018-08-01,21.88,75.6,25.54,0.28,6.2,16.38,72.0,Satisfactory
Hyderabad,2018-08-02,25.77,76.03,27.27,0.36,6.61,13.63,72.0,Satisfactory
Hyderabad,2018-08-03,30.8,101.48,28.85,0.31,7.02,15.42,92.0,Satisfactory
Hyderabad,2018-08-04,23.43,76.16,25.39,0.28,6.63,16.46,90.0,Satisfactory
Hyderabad,2018-08-05,20.2,55.76,27.06,0.31,6.37,16.05,66.0,Satisfactory
Hyderabad,2018-08-06,26.91,71.45,23.75,0.29,7.05,16.55,72.0,Satisfactory
Hyderabad,2018-08-07,18.92,55.72,24.24,0.3,8.15,13.97,54.0,Satisfactory
Hyderabad,2018-08-08,16.17,46.48,24.82,0.28,7.42,13.81,53.0,Satisfactory
Hyderabad,2018-08-09,18.07,37.67,27.7,0.36,5.9,12.64,49.0,Good
Hyderabad,2018-08-10,17.09,41.09,24.89,0.31,6.07,14.98,48.0,Good
Hyderabad,2018-08-11,16.39,29.84,24.46,0.28,6.09,11.86,43.0,Good
Hyderabad,2018-08-12,11.98,28.35,18.71,0.31,6.15,14.52,47.0,Good
Hyderabad,2018-08-13,11.66,24.68,17.79,0.32,6.65,13.69,42.0,Good
Hyderabad,2018-08-14,16.97,46.65,27.16,0.31,7.29,10.2,41.0,Good
Hyderabad,2018-08-15,22.11,68.81,17.62,0.35,10.13,11.99,65.0,Satisfactory
Hyderabad,2018-08-16,7.78,10.87,19.87,0.3,5.69,15.01,40.0,Good
Hyderabad,2018-08-17,18.56,46.57,20.71,0.3,7.17,18.05,35.0,Good
Hyderabad,2018-08-18,15.3,41.14,17.73,0.29,8.0,18.6,44.0,Good
Hyderabad,2018-08-19,15.28,34.82,24.8,0.32,6.84,15.02,48.0,Good
Hyderabad,2018-08-20,13.19,31.47,21.95,0.27,5.98,14.53,47.0,Good
Hyderabad,2018-08-21,10.08,23.02,19.61,0.25,6.73,14.24,34.0,Good
Hyderabad,2018-08-22,10.33,29.62,22.71,0.29,8.08,13.14,39.0,Good
Hyderabad,2018-08-23,12.51,38.94,23.7,0.29,8.73,11.2,40.0,Good
Hyderabad,2018-08-24,14.36,56.52,24.14,0.31,8.55,12.62,48.0,Good
Hyderabad,2018-08-25,15.34,55.37,25.68,0.29,7.55,12.26,52.0,Satisfactory
Hyderabad,2018-08-26,14.61,45.18,24.79,0.27,7.85,11.18,50.0,Good
Hyderabad,2018-08-27,15.31,40.27,27.1,0.3,7.61,9.29,48.0,Good
Hyderabad,2018-08-28,16.51,45.72,27.6,0.28,6.97,12.08,48.0,Good
Hyderabad,2018-08-29,20.98,64.42,26.87,0.29,8.39,15.33,53.0,Satisfactory
Hyderabad,2018-08-30,24.66,82.96,26.52,0.29,8.85,18.68,68.0,Satisfactory
Hyderabad,2018-08-31,22.43,75.11,27.25,0.3,7.13,15.88,77.0,Satisfactory
Hyderabad,2018-09-01,23.16,71.26,26.37,0.31,8.74,15.43,70.0,Satisfactory
Hyderabad,2018-09-02,18.51,47.92,25.86,0.34,6.4,14.04,50.0,Good
Hyderabad,2018-09-03,15.84,39.37,23.73,0.34,7.13,13.7,48.0,Good
Hyderabad,2018-09-04,20.36,66.88,25.6,0.31,7.74,13.86,50.0,Good
Hyderabad,2018-09-05,27.05,87.39,26.36,0.38,8.05,14.3,72.0,Satisfactory
Hyderabad,2018-09-06,25.36,83.21,26.76,0.31,7.84,14.29,76.0,Satisfactory
Hyderabad,2018-09-07,25.42,79.97,22.74,0.32,7.79,17.95,82.0,Satisfactory
Hyderabad,2018-09-08,21.61,55.67,18.35,0.33,9.3,19.94,62.0,Satisfactory
Hyderabad,2018-09-09,34.85,91.9,24.19,0.42,8.8,23.55,79.0,Satisfactory
Hyderabad,2018-09-10,38.35,94.94,32.15,0.46,7.75,27.14,86.0,Satisfactory
Hyderabad,2018-09-11,33.85,66.55,38.45,0.57,6.42,25.02,79.0,Satisfactory
Hyderabad,2018-09-12,35.06,53.38,35.45,0.59,5.67,20.9,71.0,Satisfactory
Hyderabad,2018-09-13,41.83,77.55,36.44,0.6,6.0,21.97,78.0,Satisfactory
Hyderabad,2018-09-14,42.24,85.86,36.56,0.53,7.04,30.31,85.0,Satisfactory
Hyderabad,2018-09-15,43.69,89.53,36.45,0.51,6.77,27.22,92.0,Satisfactory
Hyderabad,2018-09-16,48.98,89.05,33.93,0.5,7.78,22.86,101.0,Moderate
Hyderabad,2018-09-17,35.58,61.65,22.67,0.41,8.41,24.49,85.0,Satisfactory
Hyderabad,2018-09-18,39.68,63.97,25.48,0.45,6.81,21.89,68.0,Satisfactory
Hyderabad,2018-09-19,38.6,84.63,31.56,0.45,6.9,21.57,79.0,Satisfactory
Hyderabad,2018-09-20,40.88,97.71,30.3,0.42,7.14,23.53,81.0,Satisfactory
Hyderabad,2018-09-21,37.91,78.9,27.55,0.38,8.39,21.72,91.0,Satisfactory
Hyderabad,2018-09-22,27.29,58.1,23.11,0.34,6.23,27.07,62.0,Satisfactory
Hyderabad,2018-09-23,32.25,62.49,27.46,0.44,6.13,28.19,65.0,Satisfactory
Hyderabad,2018-09-24,34.94,68.68,36.88,0.62,5.85,21.51,62.0,Satisfactory
Hyderabad,2018-09-25,41.46,86.95,38.18,0.66,6.42,20.19,84.0,Satisfactory
Hyderabad,2018-09-26,53.68,107.41,44.83,0.8,8.2,16.94,108.0,Moderate
Hyderabad,2018-09-27,43.09,78.57,36.52,0.54,6.93,24.45,95.0,Satisfactory
Hyderabad,2018-09-28,45.92,99.06,38.03,0.58,7.03,15.53,92.0,Satisfactory
Hyderabad,2018-09-29,55.39,107.62,38.38,0.64,7.08,17.26,100.0,Satisfactory
Hyderabad,2018-09-30,67.69,129.23,37.28,0.62,9.16,24.96,118.0,Moderate
Hyderabad,2018-10-01,63.16,122.8,38.16,0.5,7.78,23.41,128.0,Moderate
Hyderabad,2018-10-02,37.8,80.37,33.16,0.49,5.89,22.58,94.0,Satisfactory
Hyderabad,2018-10-03,36.5,79.0,32.41,0.45,5.74,23.91,72.0,Satisfactory
Hyderabad,2018-10-04,39.63,85.85,33.83,0.45,5.14,24.63,79.0,Satisfactory
Hyderabad,2018-10-05,39.8,103.38,34.47,0.43,6.26,29.57,84.0,Satisfactory
Hyderabad,2018-10-06,56.36,136.25,42.33,0.56,8.43,29.21,109.0,Moderate
Hyderabad,2018-10-07,65.91,139.95,39.75,0.5,6.99,29.27,124.0,Moderate
Hyderabad,2018-10-08,64.44,144.33,40.33,0.56,9.45,28.65,130.0,Moderate
Hyderabad,2018-10-09,60.07,146.71,46.53,0.54,17.26,23.73,124.0,Moderate
Hyderabad,2018-10-10,56.5,150.65,48.32,0.48,13.82,21.94,128.0,Moderate
Hyderabad,2018-10-11,52.63,148.36,43.03,0.46,14.89,25.52,120.0,Moderate
Hyderabad,2018-10-12,54.39,132.24,42.79,0.53,13.5,27.9,121.0,Moderate
Hyderabad,2018-10-13,58.56,130.27,46.54,0.64,10.8,21.39,118.0,Moderate
Hyderabad,2018-10-14,54.35,111.45,36.76,0.47,9.08,27.41,108.0,Moderate
Hyderabad,2018-10-15,58.24,107.55,35.21,0.53,9.14,28.29,100.0,Satisfactory
Hyderabad,2018-10-16,53.26,90.41,32.39,0.46,4.76,26.04,105.0,Moderate
Hyderabad,2018-10-17,41.03,53.89,34.67,0.58,4.21,19.11,83.0,Satisfactory
Hyderabad,2018-10-18,40.35,57.72,31.81,0.55,3.64,21.12,73.0,Satisfactory
Hyderabad,2018-10-19,43.99,80.57,37.92,0.52,3.92,24.15,74.0,Satisfactory
Hyderabad,2018-10-20,58.44,128.56,47.2,0.68,6.19,26.5,105.0,Moderate
Hyderabad,2018-10-21,61.34,131.27,44.57,0.61,5.23,26.96,119.0,Moderate
Hyderabad,2018-10-22,66.82,144.33,51.4,0.72,9.47,27.86,125.0,Moderate
Hyderabad,2018-10-23,67.12,139.91,45.12,0.67,6.04,30.64,133.0,Moderate
Hyderabad,2018-10-24,67.52,125.13,46.11,0.89,6.88,28.14,142.0,Moderate
Hyderabad,2018-10-25,60.72,124.74,45.35,0.61,8.39,28.84,128.0,Moderate
Hyderabad,2018-10-26,48.68,123.62,47.97,0.46,11.76,31.72,107.0,Moderate
Hyderabad,2018-10-27,57.44,145.22,60.75,0.68,16.45,27.8,117.0,Moderate
Hyderabad,2018-10-28,56.51,134.88,46.84,0.55,14.29,36.66,120.0,Moderate
Hyderabad,2018-10-29,56.02,130.4,46.3,0.5,19.41,41.62,110.0,Moderate
Hyderabad,2018-10-30,57.32,121.32,47.35,0.58,14.14,41.46,115.0,Moderate
Hyderabad,2018-10-31,56.98,120.91,47.69,0.56,14.98,34.51,117.0,Moderate
Hyderabad,2018-11-01,50.87,109.17,45.19,0.59,11.42,26.9,106.0,Moderate
Hyderabad,2018-11-02,34.07,76.12,37.54,0.56,6.15,19.95,86.0,Satisfactory
Hyderabad,2018-11-03,25.96,59.8,32.84,0.48,4.13,23.14,58.0,Satisfactory
Hyderabad,2018-11-04,24.88,48.95,30.95,0.51,3.89,25.91,55.0,Satisfactory
Hyderabad,2018-11-05,32.8,68.87,36.41,0.53,4.62,27.53,64.0,Satisfactory
Hyderabad,2018-11-06,44.66,94.97,39.76,0.58,5.76,31.15,80.0,Satisfactory
Hyderabad,2018-11-07,54.63,103.16,38.84,0.52,8.73,34.91,95.0,Satisfactory
Hyderabad,2018-11-08,59.82,109.93,35.89,0.55,7.39,41.0,107.0,Moderate
Hyderabad,2018-11-09,64.36,125.75,42.33,0.54,10.52,36.77,114.0,Moderate
Hyderabad,2018-11-10,69.5,136.07,44.02,0.58,16.11,42.35,129.0,Moderate
Hyderabad,2018-11-11,61.15,129.81,44.85,0.58,18.58,44.0,131.0,Moderate
Hyderabad,2018-11-12,62.68,148.54,50.55,0.58,27.46,43.16,127.0,Moderate
Hyderabad,2018-11-13,66.08,150.01,56.68,0.68,32.99,34.36,134.0,Moderate
Hyderabad,2018-11-14,67.28,159.01,60.17,0.76,28.68,35.17,139.0,Moderate
Hyderabad,2018-11-15,58.4,140.37,52.31,0.73,23.55,30.37,133.0,Moderate
Hyderabad,2018-11-16,46.2,115.57,45.12,0.61,14.26,25.38,118.0,Moderate
Hyderabad,2018-11-17,23.09,59.77,32.04,0.47,4.64,20.36,76.0,Satisfactory
Hyderabad,2018-11-18,19.06,50.4,29.19,0.43,4.63,18.99,57.0,Satisfactory
Hyderabad,2018-11-19,26.04,61.77,32.18,0.45,4.53,21.05,53.0,Satisfactory
Hyderabad,2018-11-20,52.12,112.36,43.52,0.58,9.77,29.47,86.0,Satisfactory
Hyderabad,2018-11-21,63.08,139.98,44.09,0.58,13.92,36.71,129.0,Moderate
Hyderabad,2018-11-22,66.0,137.89,46.07,0.6,9.72,34.42,131.0,Moderate
Hyderabad,2018-11-23,71.81,147.11,47.8,0.65,15.7,32.72,133.0,Moderate
Hyderabad,2018-11-24,72.98,155.13,53.95,0.72,15.99,36.63,148.0,Moderate
Hyderabad,2018-11-25,69.28,149.67,50.29,0.64,16.75,46.4,140.0,Moderate
Hyderabad,2018-11-26,63.01,150.75,53.44,0.67,18.36,44.11,135.0,Moderate
Hyderabad,2018-11-27,69.91,152.94,59.24,0.74,11.85,41.07,138.0,Moderate
Hyderabad,2018-11-28,73.48,155.16,59.43,0.77,8.85,43.73,142.0,Moderate
Hyderabad,2018-11-29,72.26,153.14,65.02,0.81,14.12,34.93,146.0,Moderate
Hyderabad,2018-11-30,67.69,145.96,56.72,0.67,20.32,40.48,139.0,Moderate
Hyderabad,2018-12-01,69.94,147.06,56.11,0.72,13.09,35.54,135.0,Moderate
Hyderabad,2018-12-02,71.17,145.82,52.98,0.74,9.29,34.25,137.0,Moderate
Hyderabad,2018-12-03,74.62,145.29,48.78,0.75,7.79,36.37,140.0,Moderate
Hyderabad,2018-12-04,77.72,147.65,47.55,0.76,8.53,37.26,154.0,Moderate
Hyderabad,2018-12-05,67.3,118.13,40.48,0.7,5.66,33.84,146.0,Moderate
Hyderabad,2018-12-06,62.87,111.3,41.39,0.74,4.21,29.75,123.0,Moderate
Hyderabad,2018-12-07,61.66,92.8,32.11,0.64,4.65,31.2,108.0,Moderate
Hyderabad,2018-12-08,76.14,122.93,34.16,0.71,4.23,36.84,132.0,Moderate
Hyderabad,2018-12-09,78.36,131.2,33.76,0.74,5.66,36.66,159.0,Moderate
Hyderabad,2018-12-10,77.94,132.25,30.74,0.63,5.63,36.29,161.0,Moderate
Hyderabad,2018-12-11,76.22,145.09,39.51,0.73,7.25,31.26,158.0,Moderate
Hyderabad,2018-12-12,74.78,134.84,36.07,0.68,5.85,36.7,153.0,Moderate
Hyderabad,2018-12-13,74.19,123.7,37.39,0.67,4.46,34.73,145.0,Moderate
Hyderabad,2018-12-14,74.48,119.8,41.82,0.8,6.86,24.87,144.0,Moderate
Hyderabad,2018-12-15,75.15,134.26,38.42,0.62,13.68,37.42,157.0,Moderate
Hyderabad,2018-12-16,76.15,149.24,39.24,0.61,16.29,49.21,151.0,Moderate
Hyderabad,2018-12-17,59.61,95.42,33.95,0.53,12.91,34.28,141.0,Moderate
Hyderabad,2018-12-18,22.35,34.08,29.09,0.4,9.12,20.98,67.0,Satisfactory
Hyderabad,2018-12-19,32.77,62.25,33.97,0.47,9.12,23.73,54.0,Satisfactory
Hyderabad,2018-12-20,44.72,93.15,43.69,0.67,11.57,22.1,76.0,Satisfactory
Hyderabad,2018-12-21,55.1,107.95,48.47,0.64,12.56,27.57,104.0,Moderate
Hyderabad,2018-12-22,72.66,139.71,52.59,0.67,10.82,36.75,127.0,Moderate
Hyderabad,2018-12-23,78.01,138.69,41.45,0.68,7.12,42.72,151.0,Moderate
Hyderabad,2018-12-24,76.81,154.46,44.67,0.68,10.6,34.26,159.0,Moderate
Hyderabad,2018-12-25,73.18,149.61,46.1,0.61,8.93,43.56,153.0,Moderate
Hyderabad,2018-12-26,67.91,119.15,36.25,0.69,6.85,39.08,136.0,Moderate
Hyderabad,2018-12-27,68.06,134.16,38.87,0.63,10.27,28.38,126.0,Moderate
Hyderabad,2018-12-28,64.1,138.43,44.84,0.62,16.12,36.78,131.0,Moderate
Hyderabad,2018-12-29,68.76,140.93,44.93,0.62,20.66,45.65,132.0,Moderate
Hyderabad,2018-12-30,71.7,142.41,45.42,0.67,17.59,44.23,139.0,Moderate
Hyderabad,2018-12-31,65.24,136.91,52.86,0.7,19.97,38.19,134.0,Moderate
Hyderabad,2019-01-01,66.79,143.42,63.82,0.94,22.51,31.99,132.0,Moderate
Hyderabad,2019-01-02,71.55,153.99,67.44,1.03,13.44,33.44,133.0,Moderate
Hyderabad,2019-01-03,69.7,146.69,67.01,0.97,13.01,32.47,141.0,Moderate
Hyderabad,2019-01-04,75.25,158.34,63.58,0.88,12.51,34.39,142.0,Moderate
Hyderabad,2019-01-05,73.03,140.13,50.4,0.78,8.17,40.43,148.0,Moderate
Hyderabad,2019-01-06,77.71,153.78,40.96,0.73,6.61,46.03,149.0,Moderate
Hyderabad,2019-01-07,76.5,157.71,49.16,0.76,9.93,40.13,155.0,Moderate
Hyderabad,2019-01-08,73.78,165.61,62.35,0.92,15.09,27.73,151.0,Moderate
Hyderabad,2019-01-09,74.7,164.93,71.55,0.94,24.2,28.57,146.0,Moderate
Hyderabad,2019-01-10,75.43,161.34,64.0,0.82,15.91,34.38,146.0,Moderate
Hyderabad,2019-01-11,75.77,143.85,47.6,0.74,6.42,39.24,153.0,Moderate
Hyderabad,2019-01-12,78.62,146.0,39.74,0.68,5.24,40.02,154.0,Moderate
Hyderabad,2019-01-13,72.03,120.93,37.2,0.62,4.84,40.0,154.0,Moderate
Hyderabad,2019-01-14,74.37,132.9,39.21,0.66,5.55,37.84,146.0,Moderate
Hyderabad,2019-01-15,75.13,145.13,42.04,0.75,10.91,35.6,147.0,Moderate
Hyderabad,2019-01-16,75.55,150.46,44.72,0.74,13.59,35.82,152.0,Moderate
Hyderabad,2019-01-17,73.51,156.89,57.06,0.83,9.96,30.21,150.0,Moderate
Hyderabad,2019-01-18,75.34,154.77,53.23,0.78,9.28,30.69,148.0,Moderate
Hyderabad,2019-01-19,78.12,159.37,51.49,0.72,11.05,31.88,153.0,Moderate
Hyderabad,2019-01-20,70.0,148.16,58.07,0.76,11.84,29.49,155.0,Moderate
Hyderabad,2019-01-21,66.4,129.97,46.24,0.68,6.44,33.19,132.0,Moderate
Hyderabad,2019-01-22,47.29,93.9,33.37,0.46,5.3,32.82,105.0,Moderate
Hyderabad,2019-01-23,60.93,106.81,37.74,0.53,4.71,33.93,105.0,Moderate
Hyderabad,2019-01-24,59.22,112.52,40.03,0.58,5.47,29.43,112.0,Moderate
Hyderabad,2019-01-25,36.51,80.89,29.33,0.46,4.8,26.51,96.0,Satisfactory
Hyderabad,2019-01-26,36.21,62.98,28.89,0.52,6.04,23.49,73.0,Satisfactory
Hyderabad,2019-01-27,51.29,74.22,32.05,0.55,9.21,13.14,72.0,Satisfactory
Hyderabad,2019-01-28,71.62,104.9,38.41,0.62,10.45,18.86,124.0,Moderate
Hyderabad,2019-01-29,64.42,114.66,39.62,0.54,12.83,29.15,136.0,Moderate
Hyderabad,2019-01-30,55.6,118.88,49.58,0.57,16.51,33.69,108.0,Moderate
Hyderabad,2019-01-31,63.8,121.95,51.35,0.66,9.26,29.69,114.0,Moderate
Hyderabad,2019-02-01,66.44,115.34,45.36,0.64,5.43,34.07,131.0,Moderate
Hyderabad,2019-02-02,62.22,117.17,47.27,0.64,6.77,29.72,118.0,Moderate
Hyderabad,2019-02-03,60.26,107.15,41.85,0.59,5.07,34.63,120.0,Moderate
Hyderabad,2019-02-04,63.75,115.35,42.48,0.64,5.28,38.6,110.0,Moderate
Hyderabad,2019-02-05,63.26,120.36,45.85,0.67,7.07,38.11,115.0,Moderate
Hyderabad,2019-02-06,68.06,130.57,45.84,0.71,6.27,34.76,130.0,Moderate
Hyderabad,2019-02-07,58.46,110.45,35.49,0.54,6.17,40.27,120.0,Moderate
Hyderabad,2019-02-08,58.24,133.58,48.41,0.64,10.22,29.95,114.0,Moderate
Hyderabad,2019-02-09,55.67,157.47,43.21,0.59,13.22,35.28,128.0,Moderate
Hyderabad,2019-02-10,58.82,162.47,39.43,0.54,28.83,34.46,130.0,Moderate
Hyderabad,2019-02-11,58.64,119.01,35.55,0.57,7.38,32.49,118.0,Moderate
Hyderabad,2019-02-12,64.14,119.19,46.13,0.63,5.18,30.71,122.0,Moderate
Hyderabad,2019-02-13,64.94,137.41,56.54,0.65,6.0,29.39,130.0,Moderate
Hyderabad,2019-02-14,62.79,128.51,47.79,0.68,4.32,35.52,127.0,Moderate
Hyderabad,2019-02-15,38.84,86.91,38.74,0.54,3.41,28.5,102.0,Moderate
Hyderabad,2019-02-16,48.34,103.18,46.78,0.64,8.0,28.7,91.0,Satisfactory
Hyderabad,2019-02-17,45.12,94.43,44.87,0.55,6.81,26.53,101.0,Moderate
Hyderabad,2019-02-18,65.14,136.33,51.92,0.73,9.02,34.67,109.0,Moderate
Hyderabad,2019-02-19,55.8,113.45,38.85,0.56,5.59,31.04,123.0,Moderate
Hyderabad,2019-02-20,35.07,79.95,31.3,0.47,3.81,22.5,87.0,Satisfactory
Hyderabad,2019-02-21,39.32,89.56,35.72,0.54,4.09,27.44,82.0,Satisfactory
Hyderabad,2019-02-22,44.63,107.69,43.43,0.64,5.25,29.65,94.0,Satisfactory
Hyderabad,2019-02-23,57.13,133.36,51.31,0.71,6.7,32.58,115.0,Moderate
Hyderabad,2019-02-24,46.64,104.32,39.75,0.57,5.81,33.16,114.0,Moderate
Hyderabad,2019-02-25,49.41,119.44,37.02,0.52,11.5,35.68,100.0,Satisfactory
Hyderabad,2019-02-26,54.83,136.81,46.58,0.58,11.07,28.01,117.0,Moderate
Hyderabad,2019-02-27,57.06,126.1,44.72,0.62,11.17,25.47,111.0,Moderate
Hyderabad,2019-02-28,50.34,127.96,37.89,0.52,9.8,29.24,112.0,Moderate
Hyderabad,2019-03-01,55.59,129.12,45.3,0.6,9.83,26.37,120.0,Moderate
Hyderabad,2019-03-02,33.05,72.5,30.47,0.44,3.78,23.5,85.0,Satisfactory
Hyderabad,2019-03-03,35.27,68.92,28.79,0.5,4.01,25.1,68.0,Satisfactory
Hyderabad,2019-03-04,40.97,95.61,34.92,0.6,8.92,33.65,80.0,Satisfactory
Hyderabad,2019-03-05,59.27,160.94,42.82,0.64,14.57,26.83,117.0,Moderate
Hyderabad,2019-03-06,62.5,160.54,51.51,0.74,20.09,32.22,136.0,Moderate
Hyderabad,2019-03-07,66.8,166.23,57.64,0.88,23.3,36.21,143.0,Moderate
Hyderabad,2019-03-08,66.34,154.68,45.68,0.67,13.99,32.16,143.0,Moderate
Hyderabad,2019-03-09,49.68,118.38,39.57,0.62,5.59,26.07,122.0,Moderate
Hyderabad,2019-03-10,45.2,108.68,32.1,0.44,4.96,26.28,102.0,Moderate
Hyderabad,2019-03-11,36.59,95.23,29.5,0.41,4.82,26.75,92.0,Satisfactory
Hyderabad,2019-03-12,40.84,105.87,30.23,0.41,5.24,29.0,97.0,Satisfactory
Hyderabad,2019-03-13,41.23,112.41,30.87,0.5,5.42,35.6,101.0,Moderate
Hyderabad,2019-03-14,41.63,110.33,34.6,0.44,7.95,32.13,101.0,Moderate
Hyderabad,2019-03-15,48.94,121.89,35.69,0.57,9.87,32.17,104.0,Moderate
Hyderabad,2019-03-16,39.06,110.0,31.2,0.71,5.68,33.27,101.0,Moderate
Hyderabad,2019-03-17,37.73,95.18,31.16,0.54,4.56,25.92,97.0,Satisfactory
Hyderabad,2019-03-18,39.82,102.44,36.09,0.57,7.62,30.19,93.0,Satisfactory
Hyderabad,2019-03-19,30.77,74.26,29.56,0.58,4.31,26.68,85.0,Satisfactory
Hyderabad,2019-03-20,41.63,94.54,30.7,0.58,4.37,27.83,86.0,Satisfactory
Hyderabad,2019-03-21,41.06,90.51,26.62,0.66,5.08,31.53,95.0,Satisfactory
Hyderabad,2019-03-22,36.35,86.97,28.41,0.59,7.76,30.83,87.0,Satisfactory
Hyderabad,2019-03-23,43.36,111.13,37.47,0.73,6.14,31.37,101.0,Moderate
Hyderabad,2019-03-24,50.52,118.89,36.62,0.69,7.32,34.52,111.0,Moderate
Hyderabad,2019-03-25,50.06,117.86,38.91,0.71,7.35,34.56,107.0,Moderate
Hyderabad,2019-03-26,51.5,123.44,40.1,0.74,7.21,31.57,113.0,Moderate
Hyderabad,2019-03-27,48.51,115.06,36.61,0.65,6.45,34.62,107.0,Moderate
Hyderabad,2019-03-28,55.2,136.99,40.49,0.74,9.55,36.1,114.0,Moderate
Hyderabad,2019-03-29,59.8,146.25,47.46,0.79,10.09,37.07,127.0,Moderate
Hyderabad,2019-03-30,59.21,140.7,37.75,0.81,7.18,41.34,132.0,Moderate
Hyderabad,2019-03-31,48.49,137.92,34.71,0.71,5.63,38.94,124.0,Moderate
Hyderabad,2019-04-01,37.8,115.93,36.39,0.56,7.18,36.69,106.0,Moderate
Hyderabad,2019-04-02,43.82,119.4,35.96,0.59,6.48,40.44,114.0,Moderate
Hyderabad,2019-04-03,45.6,116.3,34.95,0.67,5.57,36.41,106.0,Moderate
Hyderabad,2019-04-04,39.01,104.02,32.84,0.58,5.26,34.99,102.0,Moderate
Hyderabad,2019-04-05,31.28,84.24,27.38,0.46,7.11,53.76,93.0,Satisfactory
Hyderabad,2019-04-06,37.69,80.2,34.78,0.57,8.13,43.5,89.0,Satisfactory
Hyderabad,2019-04-07,33.48,79.56,25.54,0.48,5.59,41.68,78.0,Satisfactory
Hyderabad,2019-04-08,33.08,85.8,34.43,0.68,6.35,34.53,80.0,Satisfactory
Hyderabad,2019-04-09,40.63,99.2,41.49,0.75,8.36,29.18,91.0,Satisfactory
Hyderabad,2019-04-10,42.14,105.98,41.35,0.77,8.54,31.83,100.0,Satisfactory
Hyderabad,2019-04-11,31.45,73.52,29.76,0.51,8.56,32.91,87.0,Satisfactory
Hyderabad,2019-04-12,36.35,98.89,32.58,0.54,9.78,42.54,82.0,Satisfactory
Hyderabad,2019-04-13,32.69,82.36,40.08,0.63,7.85,46.0,91.0,Satisfactory
Hyderabad,2019-04-14,41.0,102.32,41.38,0.67,8.61,37.66,102.0,Moderate
Hyderabad,2019-04-15,37.57,97.74,35.15,0.54,6.78,39.51,95.0,Satisfactory
Hyderabad,2019-04-16,39.47,111.85,34.63,0.55,7.05,47.0,104.0,Moderate
Hyderabad,2019-04-17,33.26,87.34,28.9,0.5,5.59,40.01,91.0,Satisfactory
Hyderabad,2019-04-18,43.07,109.83,33.19,0.61,6.17,42.42,96.0,Satisfactory
Hyderabad,2019-04-19,30.74,67.2,30.7,0.51,2.86,42.07,94.0,Satisfactory
Hyderabad,2019-04-20,25.52,60.36,28.22,0.54,3.16,37.92,69.0,Satisfactory
Hyderabad,2019-04-21,24.77,59.67,25.56,0.5,3.73,39.44,69.0,Satisfactory
Hyderabad,2019-04-22,27.5,61.15,26.94,0.53,3.66,42.82,70.0,Satisfactory
Hyderabad,2019-04-23,34.65,83.12,38.86,0.77,6.3,45.19,96.0,Satisfactory
Hyderabad,2019-04-24,29.87,81.6,32.63,0.6,4.16,46.82,92.0,Satisfactory
Hyderabad,2019-04-25,36.16,98.68,34.65,0.65,4.87,49.41,102.0,Moderate
Hyderabad,2019-04-26,43.87,116.45,30.94,0.6,5.83,61.91,108.0,Moderate
Hyderabad,2019-04-27,51.92,134.45,37.2,0.71,6.0,54.12,124.0,Moderate
Hyderabad,2019-04-28,41.82,112.97,27.4,0.6,7.03,46.78,112.0,Moderate
Hyderabad,2019-04-29,39.66,98.53,26.75,0.63,6.19,48.48,103.0,Moderate
Hyderabad,2019-04-30,38.87,101.79,24.08,0.58,6.81,45.87,98.0,Satisfactory
Hyderabad,2019-05-01,36.43,111.66,24.25,0.56,5.57,40.78,96.0,Satisfactory
Hyderabad,2019-05-02,38.41,141.06,26.61,0.49,8.07,41.64,111.0,Moderate
Hyderabad,2019-05-03,36.05,146.83,23.87,0.43,9.12,47.23,119.0,Moderate
Hyderabad,2019-05-04,32.12,123.19,25.55,0.48,11.55,42.01,110.0,Moderate
Hyderabad,2019-05-05,36.53,126.81,32.84,0.53,12.2,36.18,106.0,Moderate
Hyderabad,2019-05-06,43.68,135.12,41.05,0.8,13.57,33.27,118.0,Moderate
